,tweetId,tweetText,tweetLength,tweetCount@,tweetCount#,tweetAttachments,tweetContextAnnotations,tweetConversationId,tweetCreatedAt,tweetReplyToUserId,tweetLanguage,tweetImpressionCount,tweetLikeCount,tweetReplyCount,tweetRetweetCount,tweetPossiblySensitive,tweetSource
90,1610434975270342656,Please comment on this matter https://t.co/Oip43FcVo2,53,0,0,,"Brand Vertical, Business Taxonomy, Interests and Hobbies, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1610434975270342656,04-01-2023,,en,25571847,53741,17006,7300,False,
91,1610421293060599808,"US govt agency demanded suspension of 250k accounts, including journalists &amp; Canadian officials! https://t.co/kcEMMCzF7d",124,0,0,,"Business Taxonomy, Unified Twitter Taxonomy, Person, Brand Vertical, Entities [Entity Service], Interests and Hobbies Vertical, Interests and Hobbies Category, ",1610421293060599808,03-01-2023,,en,30510303,149722,11608,44124,False,
92,1610416059940495363,https://t.co/dJvUeO2P5t,23,0,0,{'media_keys': ['3_1610416055377170434']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1610416059940495363,03-01-2023,,zxx,55346345,428090,23377,62947,False,
93,1610374789759205380,Another episode of The Twitter Files https://t.co/vYpYivK7hv,60,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1610374789759205380,03-01-2023,,en,24528560,108307,7659,23460,False,
94,1609631955003518977,"Hope you’re having a great day 1 2023!

One thing’s for sure, it won’t be boring.",81,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1609631955003518977,01-01-2023,,en,56592028,611806,42641,44779,False,
95,1609254628113420290,Sometimes it’s just better to make pizza at home,48,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1609254628113420290,31-12-2022,,en,80702358,777103,53174,45193,False,
96,1609109899233071104,"Twitter has a bookmark function accessible through share button on tweet. 

To read bookmarks, tap profile icon.

This obscure UI will be fixed in Jan.",151,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Technology, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1609109899233071104,31-12-2022,,en,34785689,184822,10487,13423,False,
97,1608939190548598784,If you don’t think there’s at least a tiny chance you’re an NPC … you’re an NPC,79,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1608939190548598784,30-12-2022,,en,55730525,355059,34233,29962,False,
98,1608922473839620096,"New Twitter navigation coming in Jan that allows swiping to side to switch between recommended &amp; followed tweets, trends, topics, etc.

Until then, tap stars icon on upper right of home screen to switch. https://t.co/1OKh6kQrRZ",231,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1608922473839620096,30-12-2022,,en,19764266,130659,8454,11288,False,
99,1608828315581976576,https://t.co/v1rrSsdwdg,23,0,0,{'media_keys': ['3_1608828308615225345']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1608828315581976576,30-12-2022,,zxx,86833493,1014468,59213,144071,False,
100,1608735844478902274,Launch 61 of 2022. Congrats SpaceX! https://t.co/tnTPZqYTd6,59,0,0,,"Entities [Entity Service], Business Taxonomy, Brand, Interests and Hobbies Category, Unified Twitter Taxonomy, Fields of study, Person, Interests and Hobbies Vertical, Events [Entity Service], ",1608735844478902274,30-12-2022,,en,19874689,110732,5356,7905,False,
101,1608663342956302337,New Twitter will strive to optimize unregretted user-minutes,60,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1608663342956302337,30-12-2022,,en,36492360,212436,15941,14110,False,
102,1608324539779551232,Significant backend server architecture changes rolled out. Twitter should feel faster.,87,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1608324539779551232,29-12-2022,,en,42901453,316051,24373,21787,False,
103,1608188826291167242,https://t.co/RheEuBzGqj,23,0,0,{'media_keys': ['3_1608188816828891144']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1608188826291167242,28-12-2022,,zxx,51230304,651427,24332,79860,False,
104,1608175680407191552,"New Twitter policy is to follow the science, which necessarily includes reasoned questioning of the science",107,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1608175680407191552,28-12-2022,,en,58653297,614727,42063,75327,False,
105,1608145311347707905,They did it! https://t.co/XsHREKx02p,36,0,0,,"Entities [Entity Service], Business Taxonomy, Brand, Interests and Hobbies Category, Unified Twitter Taxonomy, Fields of study, Person, Interests and Hobbies Vertical, ",1608145311347707905,28-12-2022,,en,24739450,166323,9180,9886,False,
106,1608118870107209728,Congratulations SpaceX Falcon team on 60 successful launches this year!! https://t.co/2MwHQuS8Ta,96,0,0,,"Entities [Entity Service], Business Taxonomy, Brand, Product, Interests and Hobbies Category, Unified Twitter Taxonomy, Fields of study, Person, Interests and Hobbies Vertical, Events [Entity Service], ",1608118870107209728,28-12-2022,,en,22839258,139697,5217,10239,False,
107,1607997591870124032,I’m not brainwashed!! https://t.co/4kx61uu4yy,45,0,0,{'media_keys': ['3_1607997588397064192']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1607997591870124032,28-12-2022,,en,128621847,1239901,74870,161106,False,
108,1607996451614822404,https://t.co/d4h33vq9HO,23,0,0,{'media_keys': ['3_1607996446585896967']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1607996451614822404,28-12-2022,,zxx,44185575,495203,16104,54669,False,
109,1607869704588099587,Why is corporate journalism rushing to defend the state instead of the people? https://t.co/uqR0MwiqCx,102,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1607869704588099587,27-12-2022,,en,45975319,200401,22359,35066,False,
110,1607850458554449920,"“Don’t be the clown on the clown car!”

Too late haha",53,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1607850458554449920,27-12-2022,,en,37100369,224079,16611,14022,False,
111,1607590239874211847,Some nights … https://t.co/BLAUsJr4wb,37,0,0,{'media_keys': ['3_1607590229950472193']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1607590239874211847,27-12-2022,,en,73833404,814647,43021,50221,False,
112,1607416119496945665,"Much more to The Twitter Files: Covid Editon than this introductory thread.

Follow-up piece to come next week, featuring leading doctors &amp; researchers from Harvard, Stanford &amp; other institutions. https://t.co/TeEeCvMZa2",228,0,0,,"Brand Vertical, Entities [Entity Service], Business Taxonomy, News Vertical, Ongoing News Story, Unified Twitter Taxonomy, Colleges & Universities, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Events [Entity Service], ",1607416119496945665,26-12-2022,,en,37920211,214179,11893,50567,False,
113,1607096125567414272,Merry Christmas &amp; Good Cheer to All! https://t.co/SupTpz4bLY,64,0,0,"{'media_keys': ['3_1607096122362986498', '3_1607096122367176704', '3_1607096122362990592']}","Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1607096125567414272,25-12-2022,,en,51005045,497149,36190,27881,False,
114,1606617504708976641,Fractal of Rube Goldberg machines …,35,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1606617504708976641,24-12-2022,,en,35833543,113685,8958,6954,False,
115,1606396336592498688,Twitter votes for the right haha https://t.co/hx2nVqGQue,56,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1606396336592498688,23-12-2022,,en,34097645,118507,12846,7841,False,
116,1606213070354731008,Tweet impression count should,29,0,0,{'poll_ids': ['1606213070174330880']},"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1606213070354731008,23-12-2022,,en,82691770,143307,37502,17933,False,
117,1606107465174503424,Tweets are read ~100 times more than they are liked,51,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1606107465174503424,23-12-2022,,en,66309000,564362,35210,31237,False,
118,1605995925339398145,Congratulations Tesla Team!! https://t.co/GMYMtT2SMC,52,0,0,,"Business Taxonomy, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605995925339398145,22-12-2022,,en,27391515,174354,9813,11112,False,
119,1605962367505813504,"Is this true, @SenatorSinema and @SenatorTester? https://t.co/QF4kn4RkgH",72,2,0,,"Person, Politician, Business Taxonomy, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605962367505813504,22-12-2022,,en,19883386,68431,5392,13772,False,
120,1605957811162054656,"Twitter is rolling out View Count, so you can see how many times a tweet has been seen! This is normal for video.

Shows how much more alive Twitter is than it may seem, as over 90% of Twitter users read, but don’t tweet, reply or like, as those are public actions.",265,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605957811162054656,22-12-2022,,en,56649605,402204,23927,33538,False,
121,1605738005813084165,"One of many product improvements coming to financial Twitter! 

Nice work by Twitter team. https://t.co/CKLH8OtDDW",114,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Technology, Stocks, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605738005813084165,22-12-2022,,en,32656398,124103,8571,9946,False,
122,1605736689090977794,".@SenSchumer &amp; @LeaderMcConnell, the public has spoken. 

They are overwhelmingly against this giant spending bill. https://t.co/2XTdPT9lQB",143,2,0,,"Business Taxonomy, Person, Politician, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1605736689090977794,22-12-2022,,en,36165746,166403,31059,30320,False,
123,1605712434102030339,Sustainable cars powered by sustainable energy https://t.co/osKPYaspTf,70,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1605712434102030339,21-12-2022,,en,30947074,154412,11860,11733,False,
124,1605369839274831873,"Whether for or against, please let your elected representatives know what you think about this $1.7 trillion spending bill that they’re trying to pass!",151,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1605369839274831873,21-12-2022,,en,42793914,345147,32672,40256,False,
125,1605349852199936000,Should Congress approve the $1.7 trillion omnibus spending bill?,64,0,0,{'poll_ids': ['1605349851641921536']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1605349852199936000,20-12-2022,,en,75964729,145863,39314,38244,False,
126,1605298927104053248,Yikes! https://t.co/Qr0KyPuOYf,30,0,0,,"Business Taxonomy, Interests and Hobbies Vertical, Entities [Entity Service], News Vertical, Political Body, Unified Twitter Taxonomy, Person, Brand, Interests and Hobbies Category, ",1605298927104053248,20-12-2022,,en,24788748,127782,9961,28352,False,
127,1605261864652390401,Newspapers just search the Internet and print it out – SJM,58,0,0,,"Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605261864652390401,20-12-2022,,en,39389671,235431,14350,20636,False,
128,1605247858030317568,"Hear, hear!! https://t.co/LbvnmOGAVy",36,0,0,,"Person, Business Taxonomy, Political Body, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605247858030317568,20-12-2022,,en,19134770,158783,10640,24009,False,
129,1605219914813673473,Government paid Twitter millions of dollars to censor info from the public https://t.co/eSEwcZlGjt,98,0,0,,"Person, Business Taxonomy, Brand, News Vertical, Political Body, Unified Twitter Taxonomy, Entities [Entity Service], Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605219914813673473,20-12-2022,,en,64826278,356689,28205,90452,False,
130,1605219196350222339,"Other social media companies too, not just Twitter https://t.co/vH2EnMr9Iw",74,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1605219196350222339,20-12-2022,,en,20314808,145299,7387,29128,False,
131,1604999237099716609,"Stats on Twitter World Cup
https://t.co/y91SB99eKZ",50,0,0,,"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604999237099716609,20-12-2022,,en,13198065,43173,4316,3813,False,
132,1604650028999405568,Those who want power are the ones who least deserve it,54,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1604650028999405568,19-12-2022,,en,102952793,981327,93777,98062,False,
133,1604633369626652672,Elvis is in the building https://t.co/dppDnK1WBt,48,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604633369626652672,19-12-2022,,en,48983415,124140,6623,17005,False,
134,1604623424164282368,"As the saying goes, be careful what you wish, as you might get it",65,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1604623424164282368,18-12-2022,,en,84534866,563423,48801,46141,False,
135,1604617643973124097,Should I step down as head of Twitter? I will abide by the results of this poll.,80,0,0,{'poll_ids': ['1604617641297051648']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604617643973124097,18-12-2022,,en,357912711,613317,394064,257093,False,
136,1604616863673208832,"Going forward, there will be a vote for major policy changes. My apologies. Won’t happen again.",95,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1604616863673208832,18-12-2022,,en,76367978,424181,24703,21818,False,
137,1604537674878042112,"Duel in the Desert.
Couldn’t ask for a better game. Incredible play by 🇦🇷 &amp; 🇫🇷 !!!! https://t.co/XUZxjymAx0",111,0,0,{'media_keys': ['13_1604537148992110599']},"Sports Event, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604537674878042112,18-12-2022,,en,31986839,522797,11930,43284,False,
138,1604531789686530048,3 - 3 WOW!!! https://t.co/asxw78EgPn,36,0,0,{'media_keys': ['13_1604531684610916354']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1604531789686530048,18-12-2022,,und,34019825,451635,11405,26383,False,
139,1604520708570517504,"24,400 tweets per second for France’s goal, highest ever for World Cup!",71,0,0,,"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604520708570517504,18-12-2022,,en,36997013,514603,10386,36737,False,
140,1604520419515662337,"Well done France! 🇫🇷🇫🇷🇫🇷
Evenly-matched game!! https://t.co/dH1CPRRno9",70,0,0,{'media_keys': ['13_1604520305237671937']},"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604520419515662337,18-12-2022,,en,16168592,148261,4038,8869,False,
141,1604508220206321667,"Super exciting World Cup!
🇦🇷 ahead 2-0 at halftime.
Can 🇫🇷 come back?",69,0,0,,"Sports Event, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604508220206321667,18-12-2022,,en,38593922,352056,24859,15081,False,
142,1604498679234273286,Great goal by Argentina! 🇦🇷🇦🇷🇦🇷 https://t.co/WIs9ocfPcz,55,0,0,{'media_keys': ['13_1604498542793572353']},"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604498679234273286,18-12-2022,,en,29647843,383204,10564,31626,False,
143,1604490162976698368,At World Cup right now https://t.co/CG7zMMxSjE,46,0,0,{'media_keys': ['13_1604490050338799618']},"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604490162976698368,18-12-2022,,en,62136441,699107,19538,40352,False,
144,1604486844867133442,"Follow The World Cup on Twitter!
https://t.co/SaTzwDzBuR",56,0,0,,"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604486844867133442,18-12-2022,,en,11233645,80881,3649,6588,False,
145,1604342060617695232,Hallelujah!! https://t.co/i2FyvXPIHO,36,0,0,,"Business Taxonomy, Brand, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Product, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604342060617695232,18-12-2022,,in,49822422,236102,18780,18518,False,
146,1604325372841136128,"True creation eventually becomes independent of its creator. Evolution takes the original product far from its origin, with an uncertain outcome.
– Dune, The Machine Crusade",173,0,0,,"Business Taxonomy, Multimedia Franchise, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604325372841136128,18-12-2022,,en,22868444,153003,14890,14274,False,
147,1604234568814546945,Congrats to SpaceX Team on 3 perfect orbital launches within 36 hours!!!,72,0,0,,"Entities [Entity Service], Business Taxonomy, Brand, Interests and Hobbies Category, Unified Twitter Taxonomy, Fields of study, Person, Interests and Hobbies Vertical, ",1604234568814546945,17-12-2022,,en,24942433,315210,9928,18893,False,
148,1604230165051195394,Live launch video https://t.co/9GtonaQiUw,41,0,0,,"Business Taxonomy, Brand, Product, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1604230165051195394,17-12-2022,,en,15566366,68127,3494,6117,False,
149,1604014026035322880,https://t.co/94I61oMYFs,23,0,0,{'media_keys': ['3_1604014023149637636']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1604014026035322880,17-12-2022,,zxx,27684085,147809,8927,11440,False,
150,1603985491505795072,Twitter will start incorporating mute &amp; block signals from Blue Verified (not Legacy Blue) as downvotes,107,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1603985491505795072,17-12-2022,,en,44088241,171035,18425,13032,False,
151,1603982891179839488,"The people have spoken.

Accounts who doxxed my location will have their suspension lifted now. https://t.co/MFdXbEQFCe",119,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603982891179839488,17-12-2022,,en,46182549,129871,21337,8767,False,
152,1603902134181068800,Second launch today https://t.co/gUnyyUlZSi,43,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603902134181068800,16-12-2022,,en,16123024,106751,5217,7900,False,
153,1603874735917764608,Spaces is back,14,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603874735917764608,16-12-2022,,en,57463799,293639,21179,22289,False,
154,1603859750168301569,KABOOM 💥💥💥💥💥 https://t.co/TS3jFZ51VR,36,0,0,,"Business Taxonomy, News Vertical, Political Body, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1603859750168301569,16-12-2022,,en,27909234,152227,11105,31081,False,
155,1603853851504697344,So inspiring to see the newfound love of freedom of speech by the press 🥰,73,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603853851504697344,16-12-2022,,en,38566186,497958,36179,48766,False,
156,1603852159283445760,"Meanwhile, Twitter usage (by real humans) once again reaches all-time highs",75,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1603852159283445760,16-12-2022,,en,22300689,344346,19540,28465,False,
157,1603847698196492288,Great questions https://t.co/3HueYswz6o,39,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1603847698196492288,16-12-2022,,en,17277075,41568,6561,3556,False,
158,1603804175858429952,"And soon, ladies &amp; gentlemen, the coup de grâce",51,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603804175858429952,16-12-2022,,fr,47999133,344776,30874,34995,False,
159,1603659604906213376,Twitter right now is 🔥🔥🔥🔥,25,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1603659604906213376,16-12-2022,,en,74199269,663117,63563,47231,False,
160,1603609466301059073,Unsuspend accounts who doxxed my exact location in real-time,60,0,0,{'poll_ids': ['1603609466087227392']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603609466301059073,16-12-2022,,en,86296811,89155,68056,18921,False,
161,1603600001057185792,Unsuspend accounts who doxxed my exact location in real-time,60,0,0,{'poll_ids': ['1603599999765315584']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603600001057185792,16-12-2022,,en,35923237,82961,25135,10103,False,
162,1603576251125362688,I love Barbara Streisand lol,28,0,0,,"Business Taxonomy, Person, Musician, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603576251125362688,16-12-2022,,en,30323282,118530,16370,7565,False,
163,1603181423787380737,"Any account doxxing real-time location info of anyone will be suspended, as it is a physical safety violation. This includes posting links to sites with real-time location info.

Posting locations someone traveled to on a slightly delayed basis isn’t a safety problem, so is ok.",278,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1603181423787380737,15-12-2022,,en,0,319059,31354,33145,False,
164,1602952960039944194,Highly recommended reading https://t.co/EeACKwlr2w,50,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602952960039944194,14-12-2022,,en,0,43615,4940,5275,False,
165,1602881020180586496,"You can play Cyberpunk, Elden Ring and 1000s of other games in your *car* with an epic sound system!! https://t.co/F25Qu6HJ63",125,0,0,,"Business Taxonomy, Brand, Video Game, Video Game Hardware, Multimedia Franchise, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1602881020180586496,14-12-2022,,en,0,217973,15379,16519,False,
166,1602866614759608320,https://t.co/C943aHZwA1,23,0,0,{'media_keys': ['3_1602866611962007552']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602866614759608320,14-12-2022,,zxx,0,157206,11679,11265,False,
167,1602806063606075392,"At risk of stating obvious, beware of debt in turbulent macroeconomic conditions, especially when Fed keeps raising rates",121,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602806063606075392,13-12-2022,,en,0,263420,16667,26713,False,
168,1602803918790017025,"🇦🇷🇦🇷 Congrats Argentina!! 🇦🇷🇦🇷
 https://t.co/Ki1Mc4wQub",55,0,0,,"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1602803918790017025,13-12-2022,,ca,0,172180,5347,14390,False,
169,1602572738669215744,The ratio of digital to biological compute is growing exponentially,67,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602572738669215744,13-12-2022,,en,0,177925,13247,11958,False,
170,1602472202619654144,Follow 🐰,8,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602472202619654144,13-12-2022,,en,0,432020,41846,37307,False,
171,1602389340763586561,😛 https://t.co/X8Y1YEuS3C,25,0,0,{'media_keys': ['3_1602389338578243584']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602389340763586561,12-12-2022,,und,0,755530,31928,58373,False,
172,1602387025855885312,"Under pressure from hundreds of activist employees, Twitter deplatforms Trump, a sitting US President, even though they themselves acknowledge that he didn’t violate the rules: https://t.co/60PplztV4k",200,0,0,,"Person, Politician, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1602387025855885312,12-12-2022,,en,0,340687,30457,74353,False,
173,1602307663970213890,The Branch Covidians are upset lol,34,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602307663970213890,12-12-2022,,en,0,500798,36525,51668,False,
174,1602278477234728960,The woke mind virus is either defeated or nothing else matters,62,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602278477234728960,12-12-2022,,en,0,669358,55436,89397,False,
175,1602027334751571968,"Calling all 🤖&amp; 🧌

Please attack me!",39,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602027334751571968,11-12-2022,,en,0,312808,32917,22281,False,
176,1602003366703296514,Hope you’re having a lovely Sunday! 😀,37,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1602003366703296514,11-12-2022,,en,0,495321,42433,26015,False,
177,1601894132573605888,My pronouns are Prosecute/Fauci,31,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601894132573605888,11-12-2022,,en,0,1276427,114722,188546,False,
178,1601885190824943617,Now things get spicy 🌶️,23,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601885190824943617,11-12-2022,,en,0,372157,15587,27854,False,
